,cif_id,thermal_stability
45,fsc+N665+N659,395.4864807128906
46,fsc+N614+N221,503.3154296875
47,fsc+N564+N568,383.52459716796875
48,fsc+N202+N674,372.4770812988281
49,fsc+N4+N674,357.7264404296875
50,fsc+N564+N65,390.6457824707031
51,fsc+N4+N425,364.92559814453125
52,fsc+N614+N442,452.9723205566406
53,fsc+N202+N659,432.9211120605469
54,fsc+N4+N182,455.20977783203125
55,fsc+N665+N41,466.8274230957031
56,fsc+N255+N394,432.9641418457031
57,fsc+N255+N568,400.26263427734375
58,fsc+N665+N394,471.0442199707031
59,fsc+N4+N274,363.6952819824219
60,fsc+N202+N264,444.62481689453125
61,fsc+N4+N442,344.1429443359375
62,fsc+N665+N146,441.397705078125
63,fsc+N4+N308,426.1226501464844
64,fsc+N255+N146,462.78277587890625
65,fsc+N665+N425,471.9908447265625
66,fsc+N564+N308,420.09869384765625
67,fsc+N665+N548,392.06573486328125
68,fsc+N255+N406,457.1890869140625
69,fsc+N202+N568,384.4281921386719
70,fsc+N4+N41,457.447265625
71,fsc+N202+N438,432.8350524902344
72,fsc+N255+N37,429.3497619628906
73,fsc+N255+N674,451.85357666015625
74,fsc+N4+N146,495.31219482421875
75,fsc+N202+N308,373.1763000488281
76,fsc+N202+N274,325.6945495605469
77,fsc+N614+N674,445.270263671875
78,fsc+N665+N182,426.98321533203125
79,fsc+N202+N509,446.13079833984375
80,fsc+N564+N509,453.4886474609375
81,fsc+N665+N308,374.4563903808594
82,fsc+N255+N264,464.676025390625
83,fsc+N202+N146,429.3927917480469
84,fsc+N564+N41,421.9919128417969
85,fsc+N564+N182,462.18035888671875
86,fsc+N202+N505,446.64715576171875
87,fsc+N255+N54,388.10711669921875
88,fsc+N564+N37,412.826904296875
89,fsc+N202+N339,440.3219909667969
90,fsc+N564+N394,455.55401611328125
91,fsc+N564+N221,440.92437744140625
92,fsc+N614+N308,387.48321533203125
93,fsc+N255+N505,421.303466796875
94,fsc+N614+N568,409.6427917480469
95,fsc+N614+N505,401.3598327636719
96,fsc+N4+N505,470.6999816894531
97,fsc+N255+N659,407.8356018066406
98,fsc+N202+N123,469.83941650390625
99,fsc+N614+N106,473.02349853515625
100,fsc+N202+N567,434.6852722167969
101,fsc+N564+N155,444.3236083984375
102,fsc+N564+N438,418.24847412109375
103,fsc+N564+N123,391.2912292480469
104,fsc+N564+N567,451.1651306152344
105,fsc+N202+N155,442.9036865234375
106,fsc+N665+N438,367.47503662109375
107,fsc+N255+N65,404.78057861328125
108,fsc+N564+N106,469.0649108886719
109,fsc+N614+N425,449.7021484375
110,fsc+N614+N394,437.22393798828125
111,fsc+N665+N567,452.5420227050781
112,fsc+N255+N425,415.70977783203125
113,fsc+N564+N425,441.6558837890625
114,fsc+N4+N568,361.4798889160156
115,fsc+N4+N106,481.3710021972656
116,fsc+N255+N155,482.1455078125
117,fsc+N255+N548,408.6961669921875
118,fsc+N665+N505,401.85467529296875
119,fsc+N564+N659,450.390625
120,fsc+N202+N54,413.2141418457031
121,fsc+N564+N691,467.515869140625
122,fsc+N665+N221,466.13897705078125
123,fsc+N202+N406,380.1038513183594
124,fsc+N4+N691,440.5371398925781
125,fsc+N614+N146,416.355224609375
126,fsc+N665+N442,457.447265625
127,fsc+N202+N289,460.2010803222656
128,fsc+N614+N182,434.6422424316406
129,fsc+N255+N41,462.95489501953125
130,fsc+N614+N339,442.1722106933594
131,fsc+N564+N442,364.11077880859375
132,fsc+N202+N548,463.21307373046875
133,fsc+N614+N264,404.716064453125
134,fsc+N665+N37,452.11175537109375
135,fsc+N4+N289,402.973388671875
136,fsc+N564+N54,373.6173400878906
137,fsc+N202+N442,421.9488830566406
138,fsc+N255+N106,451.85357666015625
139,fsc+N202+N306,448.62646484375
140,fsc+N665+N264,425.6062927246094
141,fsc+N202+N182,427.1123046875
142,fsc+N202+N425,386.041748046875
143,fsc+N614+N548,445.09814453125
144,fsc+N665+N568,400.54229736328125
145,fsc+N255+N691,491.26751708984375
146,fsc+N614+N289,445.7435607910156
147,fsc+N202+N221,444.3236083984375
148,fsc+N202+N37,408.0507507324219
149,fsc+N255+N123,508.5649108886719
150,fsc+N255+N509,486.6204528808594
151,fsc+N255+N274,399.5096130371094
152,fsc+N614+N41,443.0758056640625
153,fsc+N665+N674,412.310546875
154,fsc+N564+N274,365.17034912109375
155,fsc+N4+N123,347.2624816894531
156,fsc+N255+N442,466.31109619140625
157,fsc+N614+N659,414.9783020019531
158,fsc+N564+N264,457.447265625
159,fsc+N665+N54,418.24847412109375
160,fsc+N665+N106,503.3154296875
161,fsc+N564+N548,322.9837646484375
162,fsc+N202+N691,423.411865234375
